Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Package ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate,Featured Product ID,Price Experiment ID,Sales Channel,source_zip,source_csv,order_charged_date,report_target_date,export_loaded_at_utc
GPA.3320-4396-4959-52741,2026-06-21,1782067243,Refund,e3q,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,-41.5,-249.00,Düzce,DÜZCE,81600,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3383-8502-3067-74732..27,2026-06-21,1782067348,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3362-7907-9150-56594..17,2026-06-21,1782067543,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Ege,KÜTAHYA,43000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3348-0779-8625-70697..5,2026-06-21,1782067584,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,35460,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3341-3753-5195-36610..17,2026-06-21,1782067771,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3344-2148-1439-80906..1,2026-06-21,1782067828,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Merkez,,23000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3365-2237-9918-14347..9,2026-06-21,1782068009,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3319-5315-5898-43776..17,2026-06-21,1782068036,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3301-6779-5252-93306..6,2026-06-21,1782068157,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3339-4671-9159-43631..7,2026-06-21,1782068287,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3359-3574-7098-46943..6,2026-06-21,1782068682,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3314-3637-8652-19459..1,2026-06-21,1782068768,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3312-6024-4629-68520..10,2026-06-21,1782068784,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3358-4144-2271-28531,2026-06-21,1782069072,Charged,q7q,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Bayrampaşa,,34035,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3306-6201-7405-15345,2026-06-21,1782069112,Charged,sweet,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3383-1756-3809-47851..0,2026-06-21,1782069328,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Bahçelievler,İSTANBUL,34196,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3311-3517-6194-50234..0,2026-06-21,1782069367,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3333-7613-3274-52853..15,2026-06-21,1782069562,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Yenice,KARABÜK,78700,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3350-7816-8721-23276..6,2026-06-21,1782069772,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3393-4889-5471-69581..13,2026-06-21,1782069851,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3310-5522-0080-14018..0,2026-06-21,1782069960,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3303-1704-4706-22084..14,2026-06-21,1782069979,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3307-5223-2598-64833..4,2026-06-21,1782070296,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,İSTANBUL,,34000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3343-1451-5692-70900..7,2026-06-21,1782070365,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Küçükçekmece,İSTANBUL,34303,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3387-9704-0256-47068..9,2026-06-21,1782070497,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3339-4399-8275-31428..4,2026-06-21,1782070782,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3302-2286-7372-44761..13,2026-06-21,1782070804,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Marmara,BURSA,16285,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3374-9797-1643-85533..9,2026-06-21,1782071020,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Gebze,KOCAELI,41400,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3364-3284-1702-31398..5,2026-06-21,1782071332,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,01360,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3331-5019-1895-40776..4,2026-06-21,1782071368,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3310-6651-4884-98871..14,2026-06-21,1782071410,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,55080,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3341-1486-7546-80211..16,2026-06-21,1782071421,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,EUR,4.26,0.85,5.11,,,,BG,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3340-5823-6442-03243..3,2026-06-21,1782071455,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3365-9021-8967-18583..4,2026-06-21,1782071557,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,MERKEZ,ZONGULDAK,67020,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3311-7248-8701-28340..4,2026-06-21,1782071705,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,İSTANBUL,34357,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3345-7539-9747-06025..1,2026-06-21,1782071718,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3378-0046-2170-69120..1,2026-06-21,1782071792,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Buca,İZMIR,35452,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3327-1159-7509-99849,2026-06-21,1782071799,Charged,V2441,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3300-2125-6090-99682..8,2026-06-21,1782072087,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Yıldırım,,16360,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3361-8335-8445-21175,2026-06-21,1782072197,Refund,zircon,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,-41.5,-249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,Play store,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3366-7347-7878-43955..0,2026-06-21,1782072248,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,06550,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3364-8144-6742-40118..13,2026-06-21,1782072301,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3398-6296-5265-38944..25,2026-06-21,1782072472,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Bostanci,İSTANBUL,34744,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3306-4459-6357-05839..7,2026-06-21,1782072610,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Mezitli,MERSIN,33010,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3397-5874-1798-77219..10,2026-06-21,1782072808,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,,81300,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3326-7525-6037-67211..8,2026-06-21,1782072885,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3321-2697-4434-75993..12,2026-06-21,1782072903,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3361-3173-0246-50206..4,2026-06-21,1782073289,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,,34377,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3394-5667-6251-53001,2026-06-21,1782073393,Charged,amethyst,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,EUR,4.12,0.87,4.99,,,,BE,p1m,,4992198440023195765,Yes,,,,,,Play store,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3387-2971-5931-17435..14,2026-06-21,1782073453,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3388-3534-7276-57893..11,2026-06-21,1782073520,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,16090,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3355-4795-1937-85113..10,2026-06-21,1782073531,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Cayirova,KOCAELI,41240,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3317-4824-8464-27232..22,2026-06-21,1782073584,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3384-2806-1425-87783..5,2026-06-21,1782073739,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,HUF,"1,653.00",446.0,"2,099.00",,,,HU,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3348-0562-5163-29660..1,2026-06-21,1782073996,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Hatay,,31440,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3346-2446-6405-27492..16,2026-06-21,1782074029,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3321-0233-2717-42546..4,2026-06-21,1782074059,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,istanbul,,34050,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3300-8917-6989-54760..0,2026-06-21,1782074063,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3344-4837-7042-93303..7,2026-06-21,1782074130,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,,34890,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3322-8290-7902-95648..14,2026-06-21,1782074176,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,07600,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3309-6284-2295-57901..7,2026-06-21,1782074177,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3391-6610-6275-08397,2026-06-21,1782074579,Charged,a55x,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Keçiören,,00630,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3356-7303-7893-05325..10,2026-06-21,1782074581,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3355-9607-6478-69592..16,2026-06-21,1782074673,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,46000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3327-1330-2049-41452..17,2026-06-21,1782074712,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,06590,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3323-9677-5276-32527..23,2026-06-21,1782074769,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,,34000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3332-0884-9024-79250..12,2026-06-21,1782074803,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3379-0401-2940-85941..7,2026-06-21,1782074934,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,EUR,4.12,0.87,4.99,,,,NL,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3376-2596-5011-73334,2026-06-21,1782075072,Charged,TECNO-KM9,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3359-0175-0454-36600..8,2026-06-21,1782075114,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3353-0258-2327-23291..10,2026-06-21,1782075206,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34310,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3359-0708-9932-46956..13,2026-06-21,1782075364,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3320-1317-3995-47561..17,2026-06-21,1782075549,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Antalya,ANTALYA,07030,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3313-4978-2716-20169..25,2026-06-21,1782075634,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
