Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Package ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate,Featured Product ID,Price Experiment ID,Sales Channel,source_zip,source_csv,order_charged_date,report_target_date,export_loaded_at_utc
GPA.3368-3910-4600-01444..7,2026-06-20,1781971588,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3387-0349-9395-60973..9,2026-06-20,1781971715,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Ege,AFYON,03030,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3392-0730-3595-77303..10,2026-06-20,1781972019,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3390-4366-7639-43884,2026-06-20,1781972044,Charged,a35x,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,08800,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3358-5966-3474-08104..13,2026-06-20,1781972090,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3373-9728-8060-92445..0,2026-06-20,1781972489,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34140,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3365-8030-9795-12948,2026-06-20,1781972516,Charged,TECNO-CM8,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,01010,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3354-8992-4371-71121..4,2026-06-20,1781972589,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3303-8514-1280-50580..7,2026-06-20,1781972635,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,20500,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3303-3725-3384-05987..5,2026-06-20,1781972658,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34341,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3318-1803-0358-48006..7,2026-06-20,1781972714,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3308-7367-3033-29274..4,2026-06-20,1781972853,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3372-8253-7821-47958..6,2026-06-20,1781972873,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3318-1358-0807-50974..2,2026-06-20,1781973269,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3389-5866-2246-45123..0,2026-06-20,1781973314,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3336-7239-1865-00995..3,2026-06-20,1781973584,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,06100,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3350-9628-7922-46972..0,2026-06-20,1781973616,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3305-4024-9925-23261..16,2026-06-20,1781973668,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Ankara,,06530,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3383-3562-6906-35685..8,2026-06-20,1781973688,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3348-3686-2586-44963..6,2026-06-20,1781973738,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,28000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3389-6824-7637-13098,2026-06-20,1781973962,Refund,pond,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,-41.5,-249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3384-6732-3236-44466..19,2026-06-20,1781974141,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3317-5047-7820-27106..2,2026-06-20,1781974220,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,35110,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3340-6337-5216-72059..1,2026-06-20,1781974412,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Güney,İZMIR,35000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3382-9127-8547-06300..1,2026-06-20,1781974433,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3386-1066-5035-13687..23,2026-06-20,1781974558,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,80000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3309-6829-5166-11167..10,2026-06-20,1781974559,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3328-6563-9506-92320..0,2026-06-20,1781974685,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3369-5836-2747-29494..9,2026-06-20,1781974746,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,İSTANBUL,34250,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3375-7891-7417-46593..8,2026-06-20,1781974798,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Günyazı,HATAY,31030,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3371-9229-8374-42632..6,2026-06-20,1781975075,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3398-0523-3802-58515..19,2026-06-20,1781975216,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3360-0427-8714-40076..16,2026-06-20,1781975356,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Ankara,ANKARA,06500,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3364-4631-5250-21419..0,2026-06-20,1781975912,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,İç Anadolu,ANKARA,06030,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3386-8049-2426-71143..8,2026-06-20,1781976160,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3308-3967-6304-22303..19,2026-06-20,1781976193,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Merkez,KARAMAN,70100,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3337-4944-6301-50200..0,2026-06-20,1781976336,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3309-0813-6067-84896..1,2026-06-20,1781976553,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,48000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3381-5365-8705-14487..9,2026-06-20,1781976809,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3382-8426-4834-56072..10,2026-06-20,1781976862,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3314-6284-3547-88912..24,2026-06-20,1781977276,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,16270,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3395-0908-3832-77531..1,2026-06-20,1781977333,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3367-4844-3031-33334..8,2026-06-20,1781977353,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3305-4042-4375-82928..0,2026-06-20,1781977462,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Merkez ,YALOVA,77200,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3347-0898-4290-44089..6,2026-06-20,1781977564,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3354-5109-9630-86704..19,2026-06-20,1781977588,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3329-1926-7433-34828..3,2026-06-20,1781977895,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,hatay,,31350,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3311-3646-8919-55500..25,2026-06-20,1781978141,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3355-6915-6949-45007..8,2026-06-20,1781978186,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Torbalı/İzmir,İZMIR,35885,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3322-5831-9870-85803,2026-06-20,1781978186,Charged,TECNO-KM5n,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34307,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3334-9273-3479-74245..4,2026-06-20,1781978196,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3344-5659-7622-62069..16,2026-06-20,1781978421,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Avcılar,İSTANBUL,34250,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3365-3523-6825-74207..1,2026-06-20,1781978524,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3387-9474-6353-45841..4,2026-06-20,1781978761,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,42320,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3331-8233-2658-82169..7,2026-06-20,1781978858,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3338-8000-7266-11877..0,2026-06-20,1781978944,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3353-1802-8438-36369..12,2026-06-20,1781979006,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3357-7720-9519-13523..10,2026-06-20,1781979255,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3372-8058-2676-28991..8,2026-06-20,1781979528,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3367-1288-6964-16287..6,2026-06-20,1781979673,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3395-7095-2444-22483..11,2026-06-20,1781979886,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3394-9879-1568-13260..3,2026-06-20,1781980125,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3320-6523-3670-17595..13,2026-06-20,1781980225,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Köyceğiz,MUĞLA,48000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3320-0676-0518-53171..7,2026-06-20,1781980352,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3349-6926-7418-05683..0,2026-06-20,1781980461,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3314-0498-6503-02604..25,2026-06-20,1781980566,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Eskisehir,,26170,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3395-8805-5459-18697..21,2026-06-20,1781980621,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,,34453,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3333-4984-3288-48690..0,2026-06-20,1781980689,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3332-9953-9822-12260..7,2026-06-20,1781980744,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Marmara,İSTANBUL,34000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3321-3832-9163-44075..7,2026-06-20,1781980851,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Altıeylül,,10100,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3374-7076-2370-64697..11,2026-06-20,1781980976,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3346-6053-7210-92277..8,2026-06-20,1781981315,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,İstanbul,,00000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3309-8123-8316-54603..18,2026-06-20,1781981463,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3378-6696-1285-72161..13,2026-06-20,1781981591,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
